;PUBYEAR;CLASSIFICATION;DOI;ARTICLE_TITLE;AUTHOR_CNT;REF_CNT;COUNTRY_CNT;INST_CNT;CIT_CNT;KEYWORD
0;2014;Automation & Control Systems;;Input Projection Algorithms Influence in Prediction and Optimization of QoS Accuracy;4.0;16.0;1.0;4.0;0.0;large/big data
1;2014;Computer Science, Information Systems;;Input Projection Algorithms Influence in Prediction and Optimization of QoS Accuracy;4.0;16.0;1.0;4.0;0.0;large/big data
0;2015;Health Care Sciences & Services;10.1007/s10916-015-0220-8;Design and Development of a Medical Big Data Processing System Based on Hadoop;6.0;40.0;1.0;2.0;0.0;medical big data
1;2015;Medical Informatics;10.1007/s10916-015-0220-8;Design and Development of a Medical Big Data Processing System Based on Hadoop;6.0;40.0;1.0;2.0;0.0;medical big data
0;2014;Telecommunications;10.1007/s11277-014-1689-z;The Sensing Business Model;2.0;34.0;1.0;2.0;0.0;mega and big data
0;2014;Multidisciplinary Sciences;10.1007/s11434-014-0645-3;Scientific big data and Digital Earth;4.0;48.0;1.0;1.0;0.0;scientific big data
0;2014;Communication;;Living on Fumes: Digital Footprints, Data Fumes, and the Limitations of Spatial Big Data;1.0;62.0;1.0;1.0;0.0;spatial big data
0;2014;Computer Science, Software Engineering;10.4018/ijdwm.2014100103;Spatial Data Mining: A Perspective of Big Data;2.0;43.0;1.0;1.0;0.0;spatial big data mining
0;2014;Engineering, Electrical & Electronic;10.1002/dac.2734;An analysis of performance factors on Esper-based stream big data processing in a virtualized environment;3.0;49.0;1.0;2.0;1.0;stream big data
1;2014;Telecommunications;10.1002/dac.2734;An analysis of performance factors on Esper-based stream big data processing in a virtualized environment;3.0;49.0;1.0;2.0;1.0;stream big data
0;2015;Computer Science, Software Engineering;10.1016/j.jss.2014.07.024;Semantic based representing and organizing surveillance big data using video structural description technology;5.0;42.0;1.0;2.0;0.0;surveillance big data
1;2015;Computer Science, Theory & Methods;10.1016/j.jss.2014.07.024;Semantic based representing and organizing surveillance big data using video structural description technology;5.0;42.0;1.0;2.0;0.0;surveillance big data
